20191029_construction_row_375,X000852,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
20191029_construction_row_376,X000854,COMPLETED,Port Melbourne,173-187 Salmon Street PORT MELBOURNE VIC 3207,2,0,-37.82604925,144.9208695
20191029_construction_row_377,X000850,COMPLETED,Port Melbourne,189-219 Salmon Street PORT MELBOURNE VIC 3207,4,0,-37.8247706,144.9204815
20191029_construction_row_378,X000843,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,1,0,-37.82228361,144.9188427
20191029_construction_row_379,X000844,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,3,0,-37.82228361,144.9188427
20191029_construction_row_380,X000845,COMPLETED,Port Melbourne,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,2,32,-37.82228361,144.9188427
20191029_construction_row_381,X000746,COMPLETED,Southbank,175-187 Sturt Street SOUTHBANK VIC 3006,2,0,-37.82867473,144.9662634
20191029_construction_row_382,X000744,COMPLETED,Southbank,152-166 Sturt Street SOUTHBANK VIC 3006,26,0,-37.82539897,144.9660716
20191029_construction_row_383,X000737,COMPLETED,Southbank,21-29 Moray Street SOUTHBANK VIC 3006,3,0,-37.82729094,144.9611301
20191029_construction_row_384,X000077,COMPLETED,Melbourne (CBD),353-359 Little Collins Street MELBOURNE VIC 3000,9,0,-37.81569795,144.9629964
20191029_construction_row_385,X000763,COMPLETED,Southbank,Arts Centre Melbourne 2-128 St Kilda Road SOUTHBANK VIC 3006,3,0,-37.82094593,144.9681709
20191029_construction_row_386,X000053,COMPLETED,Melbourne (CBD),The Mark On Collins Apartments 319-325 Collins Street MELBOURNE VIC 3000,13,0,-37.81693152,144.9636649
20191029_construction_row_387,X001001,COMPLETED,Docklands,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,3,0,-37.81450443,144.95056
20191029_construction_row_388,X001004,COMPLETED,Docklands,641-679 Collins Street DOCKLANDS VIC 3008,7,0,-37.8196843,144.9530654
20191029_construction_row_389,X000454,COMPLETED,North Melbourne,60-96 Macaulay Road NORTH MELBOURNE VIC 3051,5,0,-37.7981559,144.9423879
20191029_construction_row_390,X000056,COMPLETED,Melbourne (CBD),233-239 Collins Street MELBOURNE VIC 3000,2,0,-37.81599654,144.9661041
20191029_construction_row_391,X000913,COMPLETED,Southbank,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,1,0,-37.82411112,144.9504952
20191029_construction_row_392,X000037,COMPLETED,Melbourne (CBD),46-74 Flinders Street MELBOURNE VIC 3000,40,0,-37.81546172,144.9727209
20191029_construction_row_393,X000430,COMPLETED,Carlton,16-26 Orr Street CARLTON VIC 3053,9,0,-37.80634035,144.9654006
20191029_construction_row_394,X000109,COMPLETED,Melbourne (CBD),UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,8,0,-37.81354622,144.9674376
20191029_construction_row_395,X000259,COMPLETED,Melbourne (CBD),A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,34,0,-37.80894115,144.9626102
20191029_construction_row_396,X000365,COMPLETED,Carlton,131-137 Barry Street CARLTON VIC 3053,2,0,-37.80082008,144.9593768
20191029_construction_row_397,X000576,COMPLETED,West Melbourne (Residential),199-213 Hawke Street WEST MELBOURNE VIC 3003,3,0,-37.80952129,144.9447184
20191029_construction_row_398,X000577,COMPLETED,West Melbourne (Residential),230-238 Roden Street WEST MELBOURNE VIC 3003,3,0,-37.80972102,144.9448076
20191029_construction_row_399,X000547,COMPLETED,North Melbourne,2-6 High Street NORTH MELBOURNE VIC 3051,6,0,-37.79988631,144.9539186
20191029_construction_row_400,X000408,COMPLETED,Carlton,2-14 Leicester Street CARLTON VIC 3053,19,85,-37.80604262,144.9603004
20191029_construction_row_401,X000370,COMPLETED,Carlton,Uropa Apartments 604-640 Swanston Street CARLTON VIC 3053,12,0,-37.80194791,144.9643355
20191029_construction_row_402,X000284,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,12,0,-37.80969653,144.9566355
20191029_construction_row_403,X000285,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,11,0,-37.80969653,144.9566355
20191029_construction_row_404,X000286,COMPLETED,Melbourne (CBD),Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,19,0,-37.80969653,144.9566355
20191029_construction_row_405,X000524,COMPLETED,North Melbourne,79-89 Leveson Street NORTH MELBOURNE VIC 3051,4,0,-37.80239447,144.9509233
20191029_construction_row_406,X000126,COMPLETED,Melbourne (CBD),City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,31,0,-37.81627029,144.9540369
20191029_construction_row_407,X000998,COMPLETED,West Melbourne (Industrial),72-96 Dynon Road WEST MELBOURNE VIC 3003,2,0,-37.80319479,144.9337362
20191029_construction_row_408,X000893,COMPLETED,Southbank,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,92,0,-37.82167274,144.964533
20191029_construction_row_409,X000188,COMPLETED,Melbourne (CBD),Victorian County Court 240-278 William Street MELBOURNE VIC 3000,11,0,-37.81301404,144.9576684
20191029_construction_row_410,X000187,COMPLETED,Melbourne (CBD),458-468 Lonsdale Street MELBOURNE VIC 3000,19,0,-37.81305655,144.9583507
20191029_construction_row_411,X001120,COMPLETED,Docklands,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,23,0,-37.81459063,144.94123
20191029_construction_row_412,X001107,COMPLETED,Docklands,24-42 Newquay Promenade DOCKLANDS VIC 3008,5,0,-37.81436322,144.9421716
20191029_construction_row_413,X000803,COMPLETED,Docklands,50-56 Lorimer Street DOCKLANDS VIC 3008,31,0,-37.82482677,144.9474817
20191029_construction_row_414,X000805,COMPLETED,Docklands,58-70 Lorimer Street DOCKLANDS VIC 3008,21,0,-37.82485726,144.9464361
20191029_construction_row_415,X001122,COMPLETED,Docklands,Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,1,78,-37.81655265,144.9346538
20191029_construction_row_416,X000406,COMPLETED,Carlton,Bouverie Close Apartments 1-19 Bouverie Street CARLTON VIC 3053,10,0,-37.80609301,144.9610904
20191029_construction_row_417,X000407,COMPLETED,Carlton,194-208 Victoria Street CARLTON VIC 3053,7,0,-37.80608438,144.9606615
20191029_construction_row_418,X000379,COMPLETED,Carlton,114-118 Cardigan Street CARLTON VIC 3053,3,0,-37.80392907,144.9651925
20191029_construction_row_419,X000247,COMPLETED,Melbourne (CBD),Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,26,0,-37.81067742,144.9572399
20191029_construction_row_420,X000123,COMPLETED,Melbourne (CBD),NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,43,0,-37.81625419,144.9532989
20191029_construction_row_421,X000601,COMPLETED,West Melbourne (Residential),37-47 Rosslyn Street WEST MELBOURNE VIC 3003,4,0,-37.80777973,144.9530816
20191029_construction_row_422,X000277,COMPLETED,West Melbourne (Residential),34-36 Jeffcott Street WEST MELBOURNE VIC 3003,3,9,-37.81142131,144.9521597
20191029_construction_row_423,X000895,COMPLETED,Southbank,64-78 City Road SOUTHBANK VIC 3006,10,0,-37.8217528,144.9651292
20191029_construction_row_424,X000921,COMPLETED,Southbank,110-120 Kavanagh Street SOUTHBANK VIC 3006,37,337,-37.82548253,144.9620594
20191029_construction_row_425,X000896,COMPLETED,Southbank,Travelodge 9 Riverside Quay SOUTHBANK VIC 3006,11,0,-37.82133225,144.9652369
20191029_construction_row_426,X000484,COMPLETED,North Melbourne,520-528 Victoria Street NORTH MELBOURNE VIC 3051,3,0,-37.80474818,144.9487145
20191029_construction_row_427,X000882,COMPLETED,Port Melbourne,42-50 Wirraway Drive PORT MELBOURNE VIC 3207,2,62,-37.82651064,144.908192
20191029_construction_row_428,X000875,COMPLETED,Port Melbourne,294-308 Lorimer Street PORT MELBOURNE VIC 3207,2,66,-37.82542011,144.9073333
20191029_construction_row_429,X000333,COMPLETED,Carlton,740-750 Swanston Street CARLTON VIC 3053,13,0,-37.79900074,144.964765
20191029_construction_row_430,X000505,COMPLETED,North Melbourne,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,3,0,-37.80571983,144.957983
20191029_construction_row_431,X000508,COMPLETED,North Melbourne,9-13 O'Connell Street NORTH MELBOURNE VIC 3051,6,0,-37.8056038,144.9579056
20191029_construction_row_432,X001110,COMPLETED,Docklands,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,25,0,-37.81492046,144.9406747
20191029_construction_row_433,X000005,COMPLETED,Melbourne (CBD),Federation Square 2-20 Swanston Street MELBOURNE VIC 3000,4,0,-37.81778894,144.9698244
20191029_construction_row_434,X001023,COMPLETED,Docklands,Lacrosse Docklands 673-683 La Trobe Street DOCKLANDS VIC 3008,20,167,-37.81489076,144.9474887
20191029_construction_row_435,X001027,COMPLETED,Docklands,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,16,145,-37.81717768,144.9493798
20191029_construction_row_436,X001022,COMPLETED,Docklands,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,43,0,-37.81813959,144.9473582
20191029_construction_row_437,X001063,COMPLETED,Docklands,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,10,0,-37.81885013,144.9450783
20191029_construction_row_438,X000675,COMPLETED,Kensington,Vue Apartments 56-80 Speakmen Street KENSINGTON VIC 3031,12,0,-37.79379843,144.9163012
20191029_construction_row_439,X000276,COMPLETED,West Melbourne (Residential),33-43 Batman Street WEST MELBOURNE VIC 3003,14,0,-37.81101518,144.9519003
20191029_construction_row_440,X000897,COMPLETED,Southbank,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,60,0,-37.82171664,144.962176
20191029_construction_row_441,X000900,COMPLETED,Southbank,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,38,0,-37.82221431,144.9626238
20191029_construction_row_442,X001029,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,15,0,-37.8191795,144.9478097
20191029_construction_row_443,X001030,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,6,0,-37.8191795,144.9478097
20191029_construction_row_444,X001031,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,6,0,-37.8191795,144.9478097
20191029_construction_row_445,X001032,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,15,0,-37.8191795,144.9478097
20191029_construction_row_446,X000924,COMPLETED,Southbank,171-193 City Road SOUTHBANK VIC 3006,37,0,-37.82474333,144.9622032
20191029_construction_row_447,X000927,COMPLETED,Southbank,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,30,0,-37.82512551,144.9625372
20191029_construction_row_448,X000926,COMPLETED,Southbank,Sentinel 70-92 Kavanagh Street SOUTHBANK VIC 3006,34,0,-37.82467375,144.9630402
20191029_construction_row_449,X000815,COMPLETED,Docklands,72-82 Lorimer Street DOCKLANDS VIC 3008,30,0,-37.82470899,144.9449701
20191029_construction_row_450,X001043,COMPLETED,Docklands,694-704 Collins Street DOCKLANDS VIC 3008,18,0,-37.81950557,144.9508541
20191029_construction_row_451,X001044,COMPLETED,Docklands,715-727 Bourke Street DOCKLANDS VIC 3008,18,0,-37.81866156,144.9502449
20191029_construction_row_452,X000589,COMPLETED,West Melbourne (Residential),227-235 Roden Street WEST MELBOURNE VIC 3003,3,0,-37.81008162,144.9453763
20191029_construction_row_453,X000817,COMPLETED,Docklands,"90 Lorimer Street, DOCKLANDS VIC 3008",30,0,-37.82430056,144.9431953
20191029_construction_row_454,X000771,COMPLETED,Docklands,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,31,0,-37.82355726,144.9412209
20191029_construction_row_455,X000203,COMPLETED,Melbourne (CBD),32-54 Lonsdale Street MELBOURNE VIC 3000,35,0,-37.80919616,144.9707289
20191029_construction_row_456,X000655,COMPLETED,Kensington,50-54 Henry Street KENSINGTON VIC 3031,3,0,-37.79550649,144.9265052
20191029_construction_row_457,X000650,COMPLETED,Kensington,39 Kensington Road KENSINGTON VIC 3031,3,0,-37.79538182,144.9259711
20191029_construction_row_458,X000658,COMPLETED,Kensington,59-63 Kensington Road KENSINGTON VIC 3031,4,0,-37.79572597,144.9253768
20191029_construction_row_459,X000702,COMPLETED,East Melbourne,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,18,0,-37.81643413,144.9758795
20191029_construction_row_460,X000676,COMPLETED,Kensington,186 Stockmans Way KENSINGTON VIC 3031,3,0,-37.79312462,144.917451
20191029_construction_row_461,X000366,COMPLETED,Carlton,143-151 Barry Street CARLTON VIC 3053,2,0,-37.80052593,144.9594299
20191029_construction_row_462,X000639,COMPLETED,Kensington,1-3 Bruce Street KENSINGTON VIC 3031,2,0,-37.79807269,144.9333662
20191029_construction_row_463,X001104,COMPLETED,Docklands,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,22,0,-37.81381311,144.9437003
20191029_construction_row_464,X000469,COMPLETED,North Melbourne,714-720 Queensberry Street NORTH MELBOURNE VIC 3051,4,31,-37.80205375,144.94336
20191029_construction_row_465,X000696,COMPLETED,East Melbourne,9-19 Eades Street EAST MELBOURNE VIC 3002,10,0,-37.80963588,144.980742
20191029_construction_row_466,X000313,COMPLETED,Melbourne (CBD),475-497 Swanston Street MELBOURNE VIC 3000,1,0,-37.8072889,144.9620895
20191029_construction_row_467,X000314,COMPLETED,Melbourne (CBD),475-497 Swanston Street MELBOURNE VIC 3000,49,0,-37.8072889,144.9620895
20191029_construction_row_468,X001051,COMPLETED,Docklands,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,19,0,-37.82150808,144.9507623
20191029_construction_row_469,X001013,COMPLETED,Docklands,The Innovation Building 192 Harbour Esplanade DOCKLANDS VIC 3008,5,0,-37.81396622,144.9454003
20191029_construction_row_470,X000870,COMPLETED,Port Melbourne,262-276 Lorimer Street PORT MELBOURNE VIC 3207,4,0,-37.82647794,144.9049844
20191029_construction_row_471,X000873,COMPLETED,Port Melbourne,278-284 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82589323,144.9058038
20191029_construction_row_472,X000874,COMPLETED,Port Melbourne,286-292 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82561428,144.906248
20191029_construction_row_473,X000881,COMPLETED,Port Melbourne,38-46 Sabre Drive PORT MELBOURNE VIC 3207,2,0,-37.82797662,144.9063357
20191029_construction_row_474,X000867,COMPLETED,Port Melbourne,1-7 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82857978,144.9065339
20191029_construction_row_475,X000889,COMPLETED,Port Melbourne,9-15 Wharf Road PORT MELBOURNE VIC 3207,1,0,-37.82830753,144.9069827
20191029_construction_row_476,X000868,COMPLETED,Port Melbourne,19-25 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82794007,144.9075923
20191029_construction_row_477,X000653,COMPLETED,Kensington,42 Derby Street KENSINGTON VIC 3031,2,0,-37.79637578,144.9273078
20191029_construction_row_478,X000652,COMPLETED,Kensington,41-57 Kensington Road KENSINGTON VIC 3031,3,0,-37.79554179,144.9256939
20191029_construction_row_479,X000660,COMPLETED,Kensington,64-76 Henry Street KENSINGTON VIC 3031,3,0,-37.79577971,144.9259484
20191029_construction_row_480,X000651,COMPLETED,Kensington,4-12 Derby Street KENSINGTON VIC 3031,3,0,-37.79535005,144.9263608
20191029_construction_row_481,X000657,COMPLETED,Kensington,58-62 Henry Street KENSINGTON VIC 3031,3,0,-37.79563228,144.926202
20191029_construction_row_482,X000668,COMPLETED,Kensington,78-82 Henry Street KENSINGTON VIC 3031,3,0,-37.79592719,144.9256947
20191029_construction_row_483,X000526,COMPLETED,North Melbourne,23 Arden Street NORTH MELBOURNE VIC 3051,3,0,-37.80127951,144.9512149
20191029_construction_row_484,X000527,COMPLETED,North Melbourne,25 Arden Street NORTH MELBOURNE VIC 3051,3,0,-37.80130917,144.9510637
20191029_construction_row_485,X000380,COMPLETED,Carlton,26-34 Little Cardigan Street CARLTON VIC 3053,5,0,-37.80410151,144.9655979
20191029_construction_row_486,X000397,COMPLETED,Carlton,42-50 Barry Street CARLTON VIC 3053,7,0,-37.80295732,144.960013
20191029_construction_row_487,X000396,COMPLETED,Carlton,127-133 Leicester Street CARLTON VIC 3053,9,0,-37.80290284,144.9602109
20191029_construction_row_488,X000649,COMPLETED,Kensington,37 Kensington Road KENSINGTON VIC 3031,3,0,-37.79519252,144.926214
20191029_construction_row_489,X001118,COMPLETED,Docklands,Newquay Central 425-441 Docklands Drive DOCKLANDS VIC 3008,3,0,-37.81503861,144.9392069
20191029_construction_row_490,X001139,COMPLETED,Docklands,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,6,0,-37.81317308,144.9377585
20191029_construction_row_491,X001140,COMPLETED,Docklands,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,6,0,-37.81317308,144.9377585
20191029_construction_row_492,X001133,COMPLETED,Docklands,Costco 331-381 Footscray Road DOCKLANDS VIC 3008,2,0,-37.81076441,144.9372459
20191029_construction_row_493,X000871,COMPLETED,Port Melbourne,27-39 Wirraway Drive PORT MELBOURNE VIC 3207,2,26,-37.82589144,144.909235
20191029_construction_row_494,X000887,COMPLETED,Port Melbourne,70-78 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82470036,144.909116
20191029_construction_row_495,X000885,COMPLETED,Port Melbourne,64-68 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82497057,144.908816
20191029_construction_row_496,X000884,COMPLETED,Port Melbourne,54-62 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82519497,144.908423
20191029_construction_row_497,X000876,COMPLETED,Port Melbourne,310-314 Lorimer Street PORT MELBOURNE VIC 3207,4,0,-37.82456547,144.9077846
20191029_construction_row_498,X000877,COMPLETED,Port Melbourne,316-320 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82434265,144.908179
20191029_construction_row_499,X000878,COMPLETED,Port Melbourne,322-326 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82413224,144.9085514
20191029_construction_row_500,X000384,COMPLETED,Carlton,522-536 Swanston Street CARLTON VIC 3053,10,0,-37.80430718,144.9636398
20191029_construction_row_501,X000674,COMPLETED,Kensington,54-62 Bateman Road KENSINGTON VIC 3031,3,0,-37.79554938,144.9174869
20191029_construction_row_502,X000661,COMPLETED,Kensington,65 Kensington Road KENSINGTON VIC 3031,3,0,-37.79601619,144.9249546
20191029_construction_row_503,X000645,COMPLETED,Kensington,104-110 Altona Street KENSINGTON VIC 3031,4,0,-37.7962344,144.9252138
20191029_construction_row_504,X000669,COMPLETED,Kensington,84-102 Altona Street KENSINGTON VIC 3031,4,0,-37.79662813,144.9256686
20191029_construction_row_505,X000888,COMPLETED,Port Melbourne,80-88 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.8248163,144.9098932
20191029_construction_row_506,X001046,COMPLETED,Docklands,720-750 Collins Street DOCKLANDS VIC 3008,10,0,-37.82000244,144.949339
20191029_construction_row_507,X000620,COMPLETED,West Melbourne (Industrial),216-232 Kensington Road WEST MELBOURNE VIC 3003,1,21,-37.80038967,144.9161047
20191029_construction_row_508,X000827,COMPLETED,Port Melbourne,870-872 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82313528,144.9354196
20191029_construction_row_509,X001114,COMPLETED,Docklands,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,17,0,-37.81428927,144.940195
20191029_construction_row_510,X000680,COMPLETED,Kensington,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,2,0,-37.78225271,144.9150996
20191029_construction_row_511,X000517,COMPLETED,North Melbourne,139-145 Chetwynd Street NORTH MELBOURNE VIC 3051,5,0,-37.80238735,144.9522903
20191029_construction_row_512,X001059,COMPLETED,Docklands,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,3,0,-37.82202187,144.9486115
20191029_construction_row_513,X001060,COMPLETED,Docklands,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,4,0,-37.82202187,144.9486115
20191029_construction_row_514,X000046,COMPLETED,Melbourne (CBD),384-386 Flinders Lane MELBOURNE VIC 3000,7,0,-37.81789524,144.9611718
20191029_construction_row_515,X001073,COMPLETED,Docklands,The Merchant 834-846 Bourke Street DOCKLANDS VIC 3008,8,0,-37.81977079,144.9431188
20191029_construction_row_516,X001062,COMPLETED,Docklands,Dock 5 41-55 Victoria Harbour Promenade DOCKLANDS VIC 3008,31,0,-37.81935155,144.9429234
20191029_construction_row_517,X001069,COMPLETED,Docklands,816-828 Bourke Street DOCKLANDS VIC 3008,9,0,-37.81926536,144.9439715
20191029_construction_row_518,X001040,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,2,23,-37.82088296,144.9511384
20191029_construction_row_519,X001041,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,2,0,-37.82088296,144.9511384
20191029_construction_row_520,X001042,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,5,0,-37.82088296,144.9511384
20191029_construction_row_521,X000042,COMPLETED,Melbourne (CBD),607-623 Collins Street MELBOURNE VIC 3000,6,0,-37.8192929,144.9546898
20191029_construction_row_522,X000972,COMPLETED,Parkville,2 Galada Avenue PARKVILLE VIC 3052,2,0,-37.78179377,144.9416584
20191029_construction_row_523,X000968,COMPLETED,Parkville,1-5 Barak Street PARKVILLE VIC 3052,2,0,-37.77770927,144.9409055
20191029_construction_row_524,X000480,COMPLETED,North Melbourne,187 Abbotsford Street NORTH MELBOURNE VIC 3051,3,0,-37.80304719,144.9451656
20191029_construction_row_525,X000464,COMPLETED,North Melbourne,Dryburgh Corporate Suites 204-210 Dryburgh Street NORTH MELBOURNE VIC 3051,4,0,-37.80156916,144.9440644
20191029_construction_row_526,X001135,COMPLETED,Docklands,364-378 Docklands Drive DOCKLANDS VIC 3008,7,0,-37.81286334,144.941859
20191029_construction_row_527,X000984,COMPLETED,Parkville,181 Oak Street PARKVILLE VIC 3052,2,0,-37.77749902,144.9424779
20191029_construction_row_528,X000967,COMPLETED,Parkville,131 Oak Street PARKVILLE VIC 3052,3,0,-37.77964779,144.9421544
20191029_construction_row_529,X000970,COMPLETED,Parkville,23 Strickland Road PARKVILLE VIC 3052,2,0,-37.77739398,144.941665
20191029_construction_row_530,X000973,COMPLETED,Parkville,27 Garrard Street PARKVILLE VIC 3052,2,0,-37.77905654,144.9413587
20191029_construction_row_531,X000982,COMPLETED,Parkville,11 Parkville Avenue PARKVILLE VIC 3052,2,0,-37.78085036,144.9410244
20191029_construction_row_532,X000978,COMPLETED,Parkville,6 Garrard Street PARKVILLE VIC 3052,1,0,-37.77963341,144.9420313
20191029_construction_row_533,X000976,COMPLETED,Parkville,39 Strickland Road PARKVILLE VIC 3052,2,0,-37.77699195,144.9409554
20191029_construction_row_534,X001015,COMPLETED,Docklands,194-206 Harbour Esplanade DOCKLANDS VIC 3008,8,0,-37.81399456,144.9449383
20191029_construction_row_535,X001071,COMPLETED,Docklands,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,6,0,-37.82024314,144.9441598
20191029_construction_row_536,X001072,COMPLETED,Docklands,829-843 Bourke Street DOCKLANDS VIC 3008,4,99,-37.82044558,144.9434599
20191029_construction_row_537,X001100,COMPLETED,Docklands,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,12,642,-37.82092075,144.9436783
20191029_construction_row_538,X001050,COMPLETED,Docklands,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,8,0,-37.81920605,144.9490628
20191029_construction_row_539,X001048,COMPLETED,Docklands,731-735 Bourke Street DOCKLANDS VIC 3008,4,0,-37.81922001,144.9498282
20191029_construction_row_540,X000965,COMPLETED,Parkville,99-103 Cade Way PARKVILLE VIC 3052,4,0,-37.77823292,144.9393377
20191029_construction_row_541,X000974,COMPLETED,Parkville,23 Manchester Lane PARKVILLE VIC 3052,2,0,-37.77793119,144.9392824
20191029_construction_row_542,X000966,COMPLETED,Parkville,110-116 Parkville Avenue PARKVILLE VIC 3052,4,0,-37.77632963,144.9425298
20191029_construction_row_543,X000969,COMPLETED,Parkville,169-173 Oak Street PARKVILLE VIC 3052,3,0,-37.77782876,144.9424916
20191029_construction_row_544,X001064,COMPLETED,Docklands,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,9,0,-37.81974063,144.9456211
20191029_construction_row_545,X001068,COMPLETED,Docklands,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,16,95,-37.81994818,144.9446907
20191029_construction_row_546,X001065,COMPLETED,Docklands,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,10,0,-37.82204736,144.9456372
20191029_construction_row_547,X000822,COMPLETED,Port Melbourne,826-846 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82260306,144.9323097
20191029_construction_row_548,X000820,COMPLETED,Port Melbourne,161-189 Turner Street PORT MELBOURNE VIC 3207,2,0,-37.82353192,144.9320441
20191029_construction_row_549,X000001,COMPLETED,Melbourne (CBD),507-541 Flinders Street MELBOURNE VIC 3000,11,0,-37.82087039,144.9572082
20191029_construction_row_550,X000002,COMPLETED,Melbourne (CBD),545-557 Flinders Street MELBOURNE VIC 3000,16,0,-37.82097941,144.9565145
20191029_construction_row_551,X000003,COMPLETED,Melbourne (CBD),561-581 Flinders Street MELBOURNE VIC 3000,16,0,-37.82108687,144.9559094
20191029_construction_row_552,X001010,COMPLETED,Docklands,1010 La Trobe Street DOCKLANDS VIC 3008,9,0,-37.81455321,144.9453778
20191029_construction_row_553,X000979,COMPLETED,Parkville,65-71 Cade Way PARKVILLE VIC 3052,1,0,-37.77716573,144.9388177
20191029_construction_row_554,X000819,COMPLETED,Docklands,"92-102 Lorimer Street, DOCKLANDS, 3008",39,331,-37.82430056,144.9431953
20191029_construction_row_555,X000666,COMPLETED,Kensington,76-78 Altona Street KENSINGTON VIC 3031,3,0,-37.7971386,144.9259483
20191029_construction_row_556,X000662,COMPLETED,Kensington,66-74 Altona Street KENSINGTON VIC 3031,7,0,-37.79717084,144.9262103
20191029_construction_row_557,X000977,COMPLETED,Parkville,52-62 Cade Way PARKVILLE VIC 3052,5,0,-37.77619477,144.939127
20191029_construction_row_558,X000980,COMPLETED,Parkville,64-76 Cade Way PARKVILLE VIC 3052,3,0,-37.77688969,144.9384017
20191029_construction_row_559,X000971,COMPLETED,Parkville,23-51 Cade Way PARKVILLE VIC 3052,3,0,-37.77745026,144.9392749
20191029_construction_row_560,X000903,COMPLETED,Southbank,28 Freshwater Place SOUTHBANK VIC 3006,26,0,-37.82267317,144.9622962
20191029_construction_row_561,X001061,COMPLETED,Docklands,The Montage 1 Encounter Way DOCKLANDS VIC 3008,12,0,-37.82038364,144.9457841
20191029_construction_row_562,X001066,COMPLETED,Docklands,790-814 Collins Street DOCKLANDS VIC 3008,11,0,-37.82104416,144.9458326
20191029_construction_row_563,X000883,COMPLETED,Port Melbourne,51-65 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82707119,144.9088843
20191029_construction_row_564,X000886,COMPLETED,Port Melbourne,67-77 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82675609,144.909504
20191029_construction_row_565,X001156,COMPLETED,Kensington,98-108 Rankins Road KENSINGTON VIC 3031,3,0,-37.79223338,144.9310973
