X000276,COMPLETED,West Melbourne (Residential),33-43 Batman Street WEST MELBOURNE VIC 3003,14,0,-37.81101518,144.9519003
X000897,COMPLETED,Southbank,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,60,0,-37.82171664,144.962176
X000900,COMPLETED,Southbank,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,38,0,-37.82221431,144.9626238
X001029,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,15,0,-37.8191795,144.9478097
X001030,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,6,0,-37.8191795,144.9478097
X001031,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,6,0,-37.8191795,144.9478097
X001032,COMPLETED,Docklands,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,15,0,-37.8191795,144.9478097
X000924,COMPLETED,Southbank,171-193 City Road SOUTHBANK VIC 3006,37,0,-37.82474333,144.9622032
X000927,COMPLETED,Southbank,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,30,0,-37.82512551,144.9625372
X000926,COMPLETED,Southbank,Sentinel 70-92 Kavanagh Street SOUTHBANK VIC 3006,34,0,-37.82467375,144.9630402
X000815,COMPLETED,Docklands,72-82 Lorimer Street DOCKLANDS VIC 3008,30,0,-37.82470899,144.9449701
X001043,COMPLETED,Docklands,694-704 Collins Street DOCKLANDS VIC 3008,18,0,-37.81950557,144.9508541
X001044,COMPLETED,Docklands,715-727 Bourke Street DOCKLANDS VIC 3008,18,0,-37.81866156,144.9502449
X000589,COMPLETED,West Melbourne (Residential),227-235 Roden Street WEST MELBOURNE VIC 3003,3,0,-37.81008162,144.9453763
X000817,COMPLETED,Docklands,"90 Lorimer Street, DOCKLANDS VIC 3008",30,0,-37.82430056,144.9431953
X000771,COMPLETED,Docklands,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,31,0,-37.82355726,144.9412209
X000203,COMPLETED,Melbourne (CBD),32-54 Lonsdale Street MELBOURNE VIC 3000,35,0,-37.80919616,144.9707289
X000655,COMPLETED,Kensington,50-54 Henry Street KENSINGTON VIC 3031,3,0,-37.79550649,144.9265052
X000650,COMPLETED,Kensington,39 Kensington Road KENSINGTON VIC 3031,3,0,-37.79538182,144.9259711
X000658,COMPLETED,Kensington,59-63 Kensington Road KENSINGTON VIC 3031,4,0,-37.79572597,144.9253768
X000702,COMPLETED,East Melbourne,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,18,0,-37.81643413,144.9758795
X000676,COMPLETED,Kensington,186 Stockmans Way KENSINGTON VIC 3031,3,0,-37.79312462,144.917451
X000366,COMPLETED,Carlton,143-151 Barry Street CARLTON VIC 3053,2,0,-37.80052593,144.9594299
X000639,COMPLETED,Kensington,1-3 Bruce Street KENSINGTON VIC 3031,2,0,-37.79807269,144.9333662
X001104,COMPLETED,Docklands,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,22,0,-37.81381311,144.9437003
X000469,COMPLETED,North Melbourne,714-720 Queensberry Street NORTH MELBOURNE VIC 3051,4,31,-37.80205375,144.94336
X000696,COMPLETED,East Melbourne,9-19 Eades Street EAST MELBOURNE VIC 3002,10,0,-37.80963588,144.980742
X000313,COMPLETED,Melbourne (CBD),475-497 Swanston Street MELBOURNE VIC 3000,1,0,-37.8072889,144.9620895
X000314,COMPLETED,Melbourne (CBD),475-497 Swanston Street MELBOURNE VIC 3000,49,0,-37.8072889,144.9620895
X001051,COMPLETED,Docklands,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,19,0,-37.82150808,144.9507623
X001013,COMPLETED,Docklands,The Innovation Building 192 Harbour Esplanade DOCKLANDS VIC 3008,5,0,-37.81396622,144.9454003
X000870,COMPLETED,Port Melbourne,262-276 Lorimer Street PORT MELBOURNE VIC 3207,4,0,-37.82647794,144.9049844
X000873,COMPLETED,Port Melbourne,278-284 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82589323,144.9058038
X000874,COMPLETED,Port Melbourne,286-292 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82561428,144.906248
X000881,COMPLETED,Port Melbourne,38-46 Sabre Drive PORT MELBOURNE VIC 3207,2,0,-37.82797662,144.9063357
X000867,COMPLETED,Port Melbourne,1-7 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82857978,144.9065339
X000889,COMPLETED,Port Melbourne,9-15 Wharf Road PORT MELBOURNE VIC 3207,1,0,-37.82830753,144.9069827
X000868,COMPLETED,Port Melbourne,19-25 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82794007,144.9075923
X000653,COMPLETED,Kensington,42 Derby Street KENSINGTON VIC 3031,2,0,-37.79637578,144.9273078
X000652,COMPLETED,Kensington,41-57 Kensington Road KENSINGTON VIC 3031,3,0,-37.79554179,144.9256939
X000660,COMPLETED,Kensington,64-76 Henry Street KENSINGTON VIC 3031,3,0,-37.79577971,144.9259484
X000651,COMPLETED,Kensington,4-12 Derby Street KENSINGTON VIC 3031,3,0,-37.79535005,144.9263608
X000657,COMPLETED,Kensington,58-62 Henry Street KENSINGTON VIC 3031,3,0,-37.79563228,144.926202
X000668,COMPLETED,Kensington,78-82 Henry Street KENSINGTON VIC 3031,3,0,-37.79592719,144.9256947
X000526,COMPLETED,North Melbourne,23 Arden Street NORTH MELBOURNE VIC 3051,3,0,-37.80127951,144.9512149
X000527,COMPLETED,North Melbourne,25 Arden Street NORTH MELBOURNE VIC 3051,3,0,-37.80130917,144.9510637
X000380,COMPLETED,Carlton,26-34 Little Cardigan Street CARLTON VIC 3053,5,0,-37.80410151,144.9655979
X000397,COMPLETED,Carlton,42-50 Barry Street CARLTON VIC 3053,7,0,-37.80295732,144.960013
X000396,COMPLETED,Carlton,127-133 Leicester Street CARLTON VIC 3053,9,0,-37.80290284,144.9602109
X000649,COMPLETED,Kensington,37 Kensington Road KENSINGTON VIC 3031,3,0,-37.79519252,144.926214
X001118,COMPLETED,Docklands,Newquay Central 425-441 Docklands Drive DOCKLANDS VIC 3008,3,0,-37.81503861,144.9392069
X001139,COMPLETED,Docklands,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,6,0,-37.81317308,144.9377585
X001140,COMPLETED,Docklands,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,6,0,-37.81317308,144.9377585
X001133,COMPLETED,Docklands,Costco 331-381 Footscray Road DOCKLANDS VIC 3008,2,0,-37.81076441,144.9372459
X000871,COMPLETED,Port Melbourne,27-39 Wirraway Drive PORT MELBOURNE VIC 3207,2,26,-37.82589144,144.909235
X000887,COMPLETED,Port Melbourne,70-78 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82470036,144.909116
X000885,COMPLETED,Port Melbourne,64-68 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82497057,144.908816
X000884,COMPLETED,Port Melbourne,54-62 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.82519497,144.908423
X000876,COMPLETED,Port Melbourne,310-314 Lorimer Street PORT MELBOURNE VIC 3207,4,0,-37.82456547,144.9077846
X000877,COMPLETED,Port Melbourne,316-320 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82434265,144.908179
X000878,COMPLETED,Port Melbourne,322-326 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82413224,144.9085514
X000384,COMPLETED,Carlton,522-536 Swanston Street CARLTON VIC 3053,10,0,-37.80430718,144.9636398
X000674,COMPLETED,Kensington,54-62 Bateman Road KENSINGTON VIC 3031,3,0,-37.79554938,144.9174869
X000661,COMPLETED,Kensington,65 Kensington Road KENSINGTON VIC 3031,3,0,-37.79601619,144.9249546
X000645,COMPLETED,Kensington,104-110 Altona Street KENSINGTON VIC 3031,4,0,-37.7962344,144.9252138
X000669,COMPLETED,Kensington,84-102 Altona Street KENSINGTON VIC 3031,4,0,-37.79662813,144.9256686
X000888,COMPLETED,Port Melbourne,80-88 Wirraway Drive PORT MELBOURNE VIC 3207,2,0,-37.8248163,144.9098932
X001046,COMPLETED,Docklands,720-750 Collins Street DOCKLANDS VIC 3008,10,0,-37.82000244,144.949339
X000620,COMPLETED,West Melbourne (Industrial),216-232 Kensington Road WEST MELBOURNE VIC 3003,1,21,-37.80038967,144.9161047
X000827,COMPLETED,Port Melbourne,870-872 Lorimer Street PORT MELBOURNE VIC 3207,2,0,-37.82313528,144.9354196
X001114,COMPLETED,Docklands,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,17,0,-37.81428927,144.940195
X000680,COMPLETED,Kensington,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,2,0,-37.78225271,144.9150996
X000517,COMPLETED,North Melbourne,139-145 Chetwynd Street NORTH MELBOURNE VIC 3051,5,0,-37.80238735,144.9522903
X001059,COMPLETED,Docklands,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,3,0,-37.82202187,144.9486115
X001060,COMPLETED,Docklands,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,4,0,-37.82202187,144.9486115
X000046,COMPLETED,Melbourne (CBD),384-386 Flinders Lane MELBOURNE VIC 3000,7,0,-37.81789524,144.9611718
X001073,COMPLETED,Docklands,The Merchant 834-846 Bourke Street DOCKLANDS VIC 3008,8,0,-37.81977079,144.9431188
X001062,COMPLETED,Docklands,Dock 5 41-55 Victoria Harbour Promenade DOCKLANDS VIC 3008,31,0,-37.81935155,144.9429234
X001069,COMPLETED,Docklands,816-828 Bourke Street DOCKLANDS VIC 3008,9,0,-37.81926536,144.9439715
X001040,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,2,23,-37.82088296,144.9511384
X001041,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,2,0,-37.82088296,144.9511384
X001042,COMPLETED,Docklands,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,5,0,-37.82088296,144.9511384
X000042,COMPLETED,Melbourne (CBD),607-623 Collins Street MELBOURNE VIC 3000,6,0,-37.8192929,144.9546898
X000972,COMPLETED,Parkville,2 Galada Avenue PARKVILLE VIC 3052,2,0,-37.78179377,144.9416584
X000968,COMPLETED,Parkville,1-5 Barak Street PARKVILLE VIC 3052,2,0,-37.77770927,144.9409055
X000480,COMPLETED,North Melbourne,187 Abbotsford Street NORTH MELBOURNE VIC 3051,3,0,-37.80304719,144.9451656
X000464,COMPLETED,North Melbourne,Dryburgh Corporate Suites 204-210 Dryburgh Street NORTH MELBOURNE VIC 3051,4,0,-37.80156916,144.9440644
X001135,COMPLETED,Docklands,364-378 Docklands Drive DOCKLANDS VIC 3008,7,0,-37.81286334,144.941859
X000984,COMPLETED,Parkville,181 Oak Street PARKVILLE VIC 3052,2,0,-37.77749902,144.9424779
X000967,COMPLETED,Parkville,131 Oak Street PARKVILLE VIC 3052,3,0,-37.77964779,144.9421544
X000970,COMPLETED,Parkville,23 Strickland Road PARKVILLE VIC 3052,2,0,-37.77739398,144.941665
X000973,COMPLETED,Parkville,27 Garrard Street PARKVILLE VIC 3052,2,0,-37.77905654,144.9413587
X000982,COMPLETED,Parkville,11 Parkville Avenue PARKVILLE VIC 3052,2,0,-37.78085036,144.9410244
X000978,COMPLETED,Parkville,6 Garrard Street PARKVILLE VIC 3052,1,0,-37.77963341,144.9420313
X000976,COMPLETED,Parkville,39 Strickland Road PARKVILLE VIC 3052,2,0,-37.77699195,144.9409554
X001015,COMPLETED,Docklands,194-206 Harbour Esplanade DOCKLANDS VIC 3008,8,0,-37.81399456,144.9449383
X001071,COMPLETED,Docklands,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,6,0,-37.82024314,144.9441598
X001072,COMPLETED,Docklands,829-843 Bourke Street DOCKLANDS VIC 3008,4,99,-37.82044558,144.9434599
X001100,COMPLETED,Docklands,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,12,642,-37.82092075,144.9436783
X001050,COMPLETED,Docklands,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,8,0,-37.81920605,144.9490628
X001048,COMPLETED,Docklands,731-735 Bourke Street DOCKLANDS VIC 3008,4,0,-37.81922001,144.9498282
X000965,COMPLETED,Parkville,99-103 Cade Way PARKVILLE VIC 3052,4,0,-37.77823292,144.9393377
X000974,COMPLETED,Parkville,23 Manchester Lane PARKVILLE VIC 3052,2,0,-37.77793119,144.9392824
X000966,COMPLETED,Parkville,110-116 Parkville Avenue PARKVILLE VIC 3052,4,0,-37.77632963,144.9425298
X000969,COMPLETED,Parkville,169-173 Oak Street PARKVILLE VIC 3052,3,0,-37.77782876,144.9424916
X001064,COMPLETED,Docklands,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,9,0,-37.81974063,144.9456211
X001068,COMPLETED,Docklands,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,16,95,-37.81994818,144.9446907
X001065,COMPLETED,Docklands,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,10,0,-37.82204736,144.9456372
X000822,COMPLETED,Port Melbourne,826-846 Lorimer Street PORT MELBOURNE VIC 3207,3,0,-37.82260306,144.9323097
X000820,COMPLETED,Port Melbourne,161-189 Turner Street PORT MELBOURNE VIC 3207,2,0,-37.82353192,144.9320441
X000001,COMPLETED,Melbourne (CBD),507-541 Flinders Street MELBOURNE VIC 3000,11,0,-37.82087039,144.9572082
X000002,COMPLETED,Melbourne (CBD),545-557 Flinders Street MELBOURNE VIC 3000,16,0,-37.82097941,144.9565145
X000003,COMPLETED,Melbourne (CBD),561-581 Flinders Street MELBOURNE VIC 3000,16,0,-37.82108687,144.9559094
X001010,COMPLETED,Docklands,1010 La Trobe Street DOCKLANDS VIC 3008,9,0,-37.81455321,144.9453778
X000979,COMPLETED,Parkville,65-71 Cade Way PARKVILLE VIC 3052,1,0,-37.77716573,144.9388177
X000819,COMPLETED,Docklands,"92-102 Lorimer Street, DOCKLANDS, 3008",39,331,-37.82430056,144.9431953
X000666,COMPLETED,Kensington,76-78 Altona Street KENSINGTON VIC 3031,3,0,-37.7971386,144.9259483
X000662,COMPLETED,Kensington,66-74 Altona Street KENSINGTON VIC 3031,7,0,-37.79717084,144.9262103
X000977,COMPLETED,Parkville,52-62 Cade Way PARKVILLE VIC 3052,5,0,-37.77619477,144.939127
X000980,COMPLETED,Parkville,64-76 Cade Way PARKVILLE VIC 3052,3,0,-37.77688969,144.9384017
X000971,COMPLETED,Parkville,23-51 Cade Way PARKVILLE VIC 3052,3,0,-37.77745026,144.9392749
X000903,COMPLETED,Southbank,28 Freshwater Place SOUTHBANK VIC 3006,26,0,-37.82267317,144.9622962
X001061,COMPLETED,Docklands,The Montage 1 Encounter Way DOCKLANDS VIC 3008,12,0,-37.82038364,144.9457841
X001066,COMPLETED,Docklands,790-814 Collins Street DOCKLANDS VIC 3008,11,0,-37.82104416,144.9458326
X000883,COMPLETED,Port Melbourne,51-65 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82707119,144.9088843
X000886,COMPLETED,Port Melbourne,67-77 Wharf Road PORT MELBOURNE VIC 3207,2,0,-37.82675609,144.909504
X001156,COMPLETED,Kensington,98-108 Rankins Road KENSINGTON VIC 3031,3,0,-37.79223338,144.9310973
X001160,COMPLETED,Kensington,11 Smith Street KENSINGTON VIC 3031,3,0,-37.7912228,144.9318382
X001164,COMPLETED,Kensington,99-101 Lambeth Street KENSINGTON VIC 3031,3,12,-37.79264715,144.9340749
X001159,COMPLETED,Kensington,225-233 Racecourse Road KENSINGTON VIC 3031,3,0,-37.78876462,144.9335069
X001158,COMPLETED,Kensington,7-9 Rankins Road KENSINGTON VIC 3031,4,0,-37.78880349,144.9322926
X001157,COMPLETED,Kensington,Newmarket Apartments 247-263 Racecourse Road KENSINGTON VIC 3031,7,53,-37.78868063,144.9327059
X001149,COMPLETED,North Melbourne,171-173 Melrose Street NORTH MELBOURNE VIC 3051,4,0,-37.79073993,144.9423084
X001155,COMPLETED,North Melbourne,61-89 Melrose Street NORTH MELBOURNE VIC 3051,3,0,-37.79356328,144.9415845
X001150,COMPLETED,North Melbourne,27-31 Racecourse Road NORTH MELBOURNE VIC 3051,2,0,-37.78974281,144.9409608
X001162,COMPLETED,Kensington,25-77 Stubbs Street KENSINGTON VIC 3031,2,0,-37.79107102,144.9359191
X001136,COMPLETED,Docklands,380-394 Docklands Drive DOCKLANDS VIC 3008,10,0,-37.81308483,144.9411967
X000959,COMPLETED,Parkville,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,8,0,-37.79885018,144.9549953
X000413,COMPLETED,Carlton,136-154 Victoria Street CARLTON VIC 3053,9,0,-37.80619518,144.962512
X000703,COMPLETED,East Melbourne,Treasury Apartments 33 Cliveden Close EAST MELBOURNE VIC 3002,3,0,-37.81712324,144.9767049
X000659,COMPLETED,Kensington,60 Altona Street KENSINGTON VIC 3031,3,0,-37.79763698,144.9264245
X000656,COMPLETED,Kensington,50-58 Altona Street KENSINGTON VIC 3031,5,0,-37.79774903,144.9266259
X001144,COMPLETED,North Melbourne,177-187 Boundary Road NORTH MELBOURNE VIC 3051,3,0,-37.78864444,144.9395663
X001145,COMPLETED,North Melbourne,177-187 Boundary Road NORTH MELBOURNE VIC 3051,6,0,-37.78864444,144.9395663
X001146,COMPLETED,North Melbourne,177-187 Boundary Road NORTH MELBOURNE VIC 3051,8,0,-37.78864444,144.9395663
X001147,COMPLETED,North Melbourne,177-187 Boundary Road NORTH MELBOURNE VIC 3051,6,0,-37.78864444,144.9395663
X000954,COMPLETED,Parkville,Ridley Terraces 164-166A The Avenue PARKVILLE VIC 3052,3,0,-37.78417361,144.9576556
X000281,COMPLETED,Melbourne (CBD),Pegasus Apartment Hotel 206-216 A'Beckett Street MELBOURNE VIC 3000,25,0,-37.81005923,144.9570807
X000282,COMPLETED,Melbourne (CBD),218-236 A'Beckett Street MELBOURNE VIC 3000,25,0,-37.81017257,144.9565992
X000648,COMPLETED,Kensington,34-48 Altona Street KENSINGTON VIC 3031,4,0,-37.7980964,144.9268663
X000644,COMPLETED,Kensington,100-112 Ormond Street KENSINGTON VIC 3031,3,0,-37.79838902,144.9271518
X001070,COMPLETED,Docklands,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,5,0,-37.82101183,144.9450198
X000701,COMPLETED,East Melbourne,235 Wellington Parade South EAST MELBOURNE VIC 3002,3,0,-37.81632518,144.9765033
X001099,COMPLETED,Docklands,Convesso 2-14 Waterside Place DOCKLANDS VIC 3008,32,0,-37.81981368,144.9421816
X001102,COMPLETED,Docklands,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,31,386,-37.82006194,144.9413873
X000869,COMPLETED,Port Melbourne,20-36 Sabre Drive PORT MELBOURNE VIC 3207,2,0,-37.82747829,144.9058847
X000665,COMPLETED,Kensington,72-84 Ormond Street KENSINGTON VIC 3031,4,0,-37.79758981,144.9281597
X000663,COMPLETED,Kensington,70 Derby Street KENSINGTON VIC 3031,4,0,-37.79752603,144.9278352
X001154,COMPLETED,North Melbourne,32A Mark Street NORTH MELBOURNE VIC 3051,3,0,-37.79368238,144.9406684
X000311,COMPLETED,Melbourne (CBD),Zen Apartments 23-39 Therry Street MELBOURNE VIC 3000,49,157,-37.80709644,144.9610325
X001106,COMPLETED,Docklands,2-28 Leven Avenue DOCKLANDS VIC 3008,3,0,-37.81543651,144.9374274
X001119,COMPLETED,Docklands,453-463 Docklands Drive DOCKLANDS VIC 3008,8,20,-37.81522444,144.9373722
X000975,COMPLETED,Parkville,35 Parkville Avenue PARKVILLE VIC 3052,2,0,-37.77955286,144.9412506
X000754,COMPLETED,Southbank,63-75 Coventry Street SOUTHBANK VIC 3006,15,0,-37.82998241,144.9679588
X000343,COMPLETED,Carlton,145-161 Princes Street CARLTON VIC 3053,8,0,-37.79295182,144.9705254
X000349,COMPLETED,Carlton,518-538 Drummond Street CARLTON VIC 3053,7,0,-37.79297916,144.9701474
X001105,COMPLETED,Docklands,Harbour One Apartments 2-10 Marmion Place DOCKLANDS VIC 3008,23,348,-37.8134273,144.9421786
X001108,COMPLETED,Docklands,231-245 Harbour Esplanade DOCKLANDS VIC 3008,28,0,-37.81356166,144.943
X001109,COMPLETED,Docklands,231-245 Harbour Esplanade DOCKLANDS VIC 3008,33,535,-37.81356166,144.943
X000779,COMPLETED,Docklands,2 Stokehold Mews DOCKLANDS VIC 3008,4,0,-37.82287721,144.9373575
X000780,COMPLETED,Docklands,40 South Wharf Drive DOCKLANDS VIC 3008,4,0,-37.82256398,144.9389059
X001045,COMPLETED,Docklands,717-731 Collins Street DOCKLANDS VIC 3008,19,67,-37.82070761,144.9500804
X001049,COMPLETED,Docklands,733-747 Collins Street DOCKLANDS VIC 3008,16,92,-37.82095115,144.9494199
X000447,COMPLETED,North Melbourne,34-40 Straker Street NORTH MELBOURNE VIC 3051,2,0,-37.79655262,144.9374758
X001067,COMPLETED,Docklands,807-811 Bourke Street DOCKLANDS VIC 3008,10,8,-37.81970418,144.9450623
X001020,COMPLETED,Docklands,990 La Trobe Street DOCKLANDS VIC 3008,9,64,-37.81382669,144.946739
X000646,COMPLETED,Kensington,16-40 Derby Street KENSINGTON VIC 3031,3,0,-37.79588299,144.9268827
X000664,COMPLETED,Kensington,63-77 Henry Street KENSINGTON VIC 3031,5,0,-37.7962423,144.9262767
X000647,COMPLETED,Kensington,28-38 Clifford Terrace KENSINGTON VIC 3031,4,0,-37.7959731,144.9265766
X000654,COMPLETED,Kensington,50-60 Clifford Terrace KENSINGTON VIC 3031,4,0,-37.79652435,144.9268342
X001098,COMPLETED,Docklands,840-850 Collins Street DOCKLANDS VIC 3008,8,22,-37.82094899,144.9445448
X000348,COMPLETED,Carlton,515-545 Rathdowne Street CARLTON VIC 3053,0,0,-37.79299502,144.9709208
X000772,COMPLETED,Docklands,118-122 Lorimer Street DOCKLANDS VIC 3008,1,9,-37.8230168,144.9406394
X001103,COMPLETED,Docklands,136 Newquay Promenade DOCKLANDS VIC 3008,3,0,-37.81635193,144.9375459
X001028,COMPLETED,Docklands,706-738 Bourke Street DOCKLANDS VIC 3008,18,70,-37.81791895,144.9491074
X000347,COMPLETED,Carlton,497-513 Rathdowne Street CARLTON VIC 3053,5,77,-37.79366093,144.9707672
X000326,COMPLETED,Carlton,475-485 Cardigan Street CARLTON VIC 3053,6,0,-37.79383152,144.9661485
X000327,COMPLETED,Carlton,487-495 Cardigan Street CARLTON VIC 3053,6,0,-37.79362198,144.9662339
X001097,COMPLETED,Docklands,83 Geographe Street DOCKLANDS VIC 3008,3,0,-37.8200147,144.9452428
X000127,COMPLETED,Melbourne (CBD),CBW Melbourne 147-185 William Street MELBOURNE VIC 3000,27,0,-37.81532021,144.9573905
X000128,COMPLETED,Melbourne (CBD),CBW Melbourne 147-185 William Street MELBOURNE VIC 3000,19,0,-37.81532021,144.9573905
X000808,COMPLETED,Docklands,62 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.8222021,144.9373116
X000810,COMPLETED,Docklands,64 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82217545,144.9371942
X000812,COMPLETED,Docklands,66 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.8221519,144.9370905
X000813,COMPLETED,Docklands,68 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82212836,144.9369867
X000814,COMPLETED,Docklands,70 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82210171,144.9368693
X000818,COMPLETED,Docklands,9 Stokehold Mews DOCKLANDS VIC 3008,3,0,-37.8225542,144.9371742
X000804,COMPLETED,Docklands,57 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82253666,144.937097
X000806,COMPLETED,Docklands,59 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82251956,144.9370216
X000807,COMPLETED,Docklands,61 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82250245,144.9369463
X000809,COMPLETED,Docklands,63 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82248535,144.9368709
X000811,COMPLETED,Docklands,65 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82246825,144.9367956
X000816,COMPLETED,Docklands,8 Riggers Place DOCKLANDS VIC 3008,3,0,-37.82245429,144.9367182
X000785,COMPLETED,Docklands,158 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82268608,144.9366488
X000784,COMPLETED,Docklands,156 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.8227104,144.936756
X000783,COMPLETED,Docklands,154 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82273459,144.9368625
X000782,COMPLETED,Docklands,152 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82275878,144.9369691
X000781,COMPLETED,Docklands,150 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.8227831,144.9370762
X000792,COMPLETED,Docklands,22 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82281555,144.9400142
X000794,COMPLETED,Docklands,24 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82278891,144.9398968
X000796,COMPLETED,Docklands,26 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82276536,144.9397931
X000798,COMPLETED,Docklands,28 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82274182,144.9396893
X000800,COMPLETED,Docklands,30 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82271517,144.939572
X000791,COMPLETED,Docklands,21 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82314222,144.9398742
X000793,COMPLETED,Docklands,23 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82312469,144.939797
X000795,COMPLETED,Docklands,25 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82310759,144.9397216
X000797,COMPLETED,Docklands,27 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82309049,144.9396463
X000799,COMPLETED,Docklands,29 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82307338,144.9395709
X000801,COMPLETED,Docklands,31 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82305628,144.9394956
X000802,COMPLETED,Docklands,33 South Wharf Drive DOCKLANDS VIC 3008,3,0,-37.82303875,144.9394183
X000778,COMPLETED,Docklands,132 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82325203,144.9393568
X000777,COMPLETED,Docklands,130 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82327635,144.9394639
X000776,COMPLETED,Docklands,128 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82330054,144.9395705
X000775,COMPLETED,Docklands,126 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82332473,144.9396771
X000774,COMPLETED,Docklands,124 Lorimer Street DOCKLANDS VIC 3008,3,0,-37.82334904,144.9397842
X000981,COMPLETED,Parkville,78-84 Cade Way PARKVILLE VIC 3052,2,0,-37.777586,144.9381325
X000983,COMPLETED,Parkville,86-90 Cade Way PARKVILLE VIC 3052,2,0,-37.7782127,144.9384561
X000864,COMPLETED,Port Melbourne,40-44 Cook Street PORT MELBOURNE VIC 3207,2,50,-37.8305733,144.9162684
X000860,COMPLETED,Port Melbourne,28-30 Cook Street PORT MELBOURNE VIC 3207,0,0,-37.83138054,144.9151717
X000857,COMPLETED,Port Melbourne,20-22 Cook Street PORT MELBOURNE VIC 3207,3,31,-37.83185425,144.9144411
X000856,COMPLETED,Port Melbourne,12-18 Cook Street PORT MELBOURNE VIC 3207,3,0,-37.83210423,144.9139679
X000916,COMPLETED,Southbank,27-59 Whiteman Street SOUTHBANK VIC 3006,27,0,-37.82606624,144.958312
