20191029_streetlight_row_151,1541973,Feature Lighting - South Wharf Promenade,0,0,Pole: Multiple Fixed,-37.824214642303104,144.95212790751597
20191029_streetlight_row_152,1543189,Feature Lighting - Upfield Railway,9,0,Pole: Multiple Fixed,-37.787065085095605,144.94139343259639
20191029_streetlight_row_153,1539334,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,0,Pole: Multiple Fixed,-37.81480014675105,144.94214925962876
20191029_streetlight_row_154,1544602,Feature Lighting - Victoria Harbour,9,0,Pole: Multiple Fixed,-37.815198004243875,144.94427785275346
20191029_streetlight_row_155,1346368,Feature Lighting - Docklands,0,0,no_data,-37.81856931402345,144.94428557933767
20191029_streetlight_row_156,1539884,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,0,Pole: Multiple Fixed,-37.81469299931494,144.94236079555188
20191029_streetlight_row_157,1346637,Feature Lighting - Docklands,5,70,Inground,-37.81534226868299,144.94512318975737
20191029_streetlight_row_158,1347990,Feature Lighting - Docklands,1,0,Inground,-37.81487671916843,144.94105742487199
20191029_streetlight_row_159,1539385,Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk,0,0,no_data,-37.819786401815506,144.9651178640167
20191029_streetlight_row_160,1541492,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.82139242087941,144.96160224078687
20191029_streetlight_row_161,1542194,Feature Lighting - Birrarung Marr,9,0,Pole: Multiple Fixed,-37.818168170348294,144.97344980600306
20191029_streetlight_row_162,1347502,Feature Lighting - Docklands,1,20,Bollard,-37.82390397926762,144.94744408925465
20191029_streetlight_row_163,1540091,Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way,9,0,Pole: Multiple Fixed,-37.8151923409826,144.94101024864628
20191029_streetlight_row_164,1539869,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,0,Pole: Multiple Fixed,-37.81482584271304,144.9419437338526
